Blue diaper syndrome,MESH:C536239,,,MESH:D000592|MESH:D005124|MESH:D006934|MESH:D007674,C11.250/C536239|C12.777.419/C536239|C13.351.968.419/C536239|C16.131.384/C536239|C16.320.565.100/C536239|C18.452.174.451/C536239|C18.452.648.100/C536239|C18.452.950.340/C536239,C11.250|C12.777.419|C13.351.968.419|C16.131.384|C16.320.565.100|C18.452.174.451|C18.452.648.100|C18.452.950.340,"Hypercalcemia, familial, with nephrocalcinosis and indicanuria",Congenital abnormality|Eye disease|Genetic disease (inborn)|Metabolic disease|Urogenital disease (female)|Urogenital disease (male)
C1q DEFICIENCY,OMIM:613652,,,MESH:D005921|MESH:D007153|MESH:D008180|MESH:D012868,C12.777.419.570.363/613652|C13.351.968.419.570.363/613652|C16.131.831/613652|C17.300.480/613652|C17.800.804/613652|C20.111.590/613652|C20.673/613652,C12.777.419.570.363|C13.351.968.419.570.363|C16.131.831|C17.300.480|C17.800.804|C20.111.590|C20.673,C1QD,Congenital abnormality|Connective tissue disease|Immune system disease|Skin disease|Urogenital disease (female)|Urogenital disease (male)
"Growth retardation, Alopecia, Pseudoanodontia and Optic atrophy",MESH:C535642,OMIM:230740,,MESH:D000505|MESH:D000848|MESH:D006130|MESH:D015418,C07.650.800.100/C535642|C07.793.700.100/C535642|C10.292.700.225.500/C535642|C10.574.500.662/C535642|C11.270.564/C535642|C11.640.451.451/C535642|C16.131.850.800.100/C535642|C16.320.290.564/C535642|C16.320.400.630/C535642|C17.800.329.937.122/C535642|C23.300.035/C535642|C23.550.393/C535642,C07.650.800.100|C07.793.700.100|C10.292.700.225.500|C10.574.500.662|C11.270.564|C11.640.451.451|C16.131.850.800.100|C16.320.290.564|C16.320.400.630|C17.800.329.937.122|C23.300.035|C23.550.393,"Gapo Syndrome|Growth Retardation, Alopecia, Pseudoanodontia, And Optic Atrophy|Odontotrichomelic Syndrome|Tetramelic Deficiencies, Ectodermal Dysplasia, Deformed Ears, And Other Abnormalities",Congenital abnormality|Eye disease|Genetic disease (inborn)|Mouth disease|Nervous system disease|Pathology (anatomical condition)|Pathology (process)|Skin disease
"BLEEDING DISORDER, PLATELET-TYPE, 9",OMIM:614200,DO:DOID:0111045,,MESH:D001791|MESH:D006470,C15.378.140/614200|C23.550.414/614200,C15.378.140|C23.550.414,BDPLT9|COLLAGEN PLATELET RECEPTOR DEFICIENCY|GLYCOPROTEIN Ia DEFICIENCY|GP Ia DEFICIENCY,Blood disease|Pathology (process)
Microphthalmia associated with colobomatous cyst,MESH:C537463,,,MESH:D003103|MESH:D003560|MESH:D008850,C04.182/C537463|C11.250.110/C537463|C11.250.566/C537463|C16.131.384.282/C537463|C16.131.384.666/C537463|C23.300.306/C537463,C04.182|C11.250.110|C11.250.566|C16.131.384.282|C16.131.384.666|C23.300.306,"Microphthalmos bilateral, colobomatous orbital cyst",Cancer|Congenital abnormality|Eye disease|Pathology (anatomical condition)
Hamano Tsukamoto syndrome,MESH:C535625,,,MESH:D003711|MESH:D009886|MESH:D014897,C10.228.854.468.800/C535625|C10.292.562.750/C535625|C10.314/C535625|C10.574.500.812/C535625|C10.574.562.500.750/C535625|C10.597.622.447/C535625|C10.668.467.500.750/C535625|C11.590.472/C535625|C16.320.400.765/C535625|C23.888.592.636.447/C535625,C10.228.854.468.800|C10.292.562.750|C10.314|C10.574.500.812|C10.574.562.500.750|C10.597.622.447|C10.668.467.500.750|C11.590.472|C16.320.400.765|C23.888.592.636.447,,Eye disease|Genetic disease (inborn)|Nervous system disease|Signs and symptoms
Pancreatoblastoma,MESH:C537162,DO:DOID:6823,,MESH:D010190,C04.588.274.761/C537162|C04.588.322.475/C537162|C06.301.761/C537162|C06.689.667/C537162|C19.344.421/C537162,C04.588.274.761|C04.588.322.475|C06.301.761|C06.689.667|C19.344.421,,Cancer|Digestive system disease|Endocrine system disease
"NAIL DISORDER, NONSYNDROMIC CONGENITAL, 10",OMIM:614157,DO:DOID:0080088,,MESH:D009264,C23.300.820/614157,C23.300.820,"CLAW-SHAPED NAILS|NDNC10|ONYCHAUXIS, HYPONYCHIA, AND ONYCHOLYSIS",Pathology (anatomical condition)
Accutane embryopathy,MESH:C535670,,,MESH:D000014,C16.131.042/C535670,C16.131.042,Accutane-exposed pregnancies|Isotretinoin embryopathy|Isotretinoin (RoAccutane) embryopathy,Congenital abnormality
"MENTAL RETARDATION, AUTOSOMAL DOMINANT 32",OMIM:616268,,,MESH:D008607,C10.597.606.643/616268|C23.888.592.604.646/616268|F03.625.539/616268,C10.597.606.643|C23.888.592.604.646|F03.625.539,MRD32,Mental disorder|Nervous system disease|Signs and symptoms
Retrognathia,MESH:D063173,,A physical misalignment of the upper (maxilla) and lower (mandibular) jaw bones in which either or both recede relative to the frontal plane of the forehead.,MESH:D007569|MESH:D008336,C05.500.460.827|C05.660.207.540.460.827|C07.320.440.827|C07.320.610.827|C07.650.500.460.827|C16.131.621.207.540.460.827|C16.131.850.500.460.827,C05.500.460|C05.660.207.540.460|C07.320.440|C07.320.610|C07.650.500.460|C16.131.621.207.540.460|C16.131.850.500.460,"Mandibular Retroposition|Mandibular Retropositions|Mandibular Retrusion|Mandibular Retrusions|Maxillary Retroposition|Maxillary Retropositions|Maxillary Retrusion|Maxillary Retrusions|Retrognathias|Retrognathism|Retrognathisms|Retroposition, Mandibular|Retroposition, Maxillary|Retropositions, Mandibular|Retropositions, Maxillary|Retrusion, Mandibular|Retrusion, Maxillary|Retrusions, Mandibular|Retrusions, Maxillary",Congenital abnormality|Mouth disease|Musculoskeletal disease
"Deafness, Autosomal Recessive 68",MESH:C563669,OMIM:610419,,MESH:D006319,C09.218.458.341.887/C563669|C10.597.751.418.341.887/C563669|C23.888.592.763.393.341.887/C563669,C09.218.458.341.887|C10.597.751.418.341.887|C23.888.592.763.393.341.887,DFNB68,Ear-nose-throat disease|Nervous system disease|Signs and symptoms
Obsessive-Compulsive Disorder,MESH:D009771,DO:DOID:10933|OMIM:164230,"An anxiety disorder characterized by recurrent, persistent obsessions or compulsions. Obsessions are the intrusive ideas, thoughts, or images that are experienced as senseless or repugnant. Compulsions are repetitive and seemingly purposeful behavior which the individual generally recognizes as senseless and from which the individual does not derive pleasure although it may provide a release from tension.",MESH:D001008,F03.080.600,F03.080,"Anankastic Personalities|Anankastic Personality|Disorder, Obsessive-Compulsive|Disorders, Obsessive-Compulsive|Neuroses, Obsessive-Compulsive|Neurosis, Obsessive Compulsive|Neurosis, Obsessive-Compulsive|Obsessive Compulsive Disorder|Obsessive-Compulsive Disorders|Obsessive-Compulsive Neuroses|Obsessive-Compulsive Neurosis|OCD|Personalities, Anankastic|Personality, Anankastic",Mental disorder
Hearing Disorders,MESH:D006311,,"Conditions that impair the transmission of auditory impulses and information from the level of the ear to the temporal cortices, including the sensorineural pathways.",MESH:D004427|MESH:D012678,C09.218.458|C10.597.751.418|C23.888.592.763.393,C09.218|C10.597.751|C23.888.592.763,"Distorted Hearing|Dysacusis|Hearing Disorder|Hearing, Distorted|Paracousis|Paracusis",Ear-nose-throat disease|Nervous system disease|Signs and symptoms
Romano-Ward Syndrome,MESH:D029597,DO:DOID:2843|OMIM:192500,A form of long QT syndrome that is without congenital deafness. It is caused by mutation of the KCNQ1 gene which encodes a protein in the VOLTAGE-GATED POTASSIUM CHANNEL.,MESH:D008133,C14.280.067.565.720|C14.280.123.625.720|C16.131.240.400.715.720|C23.550.073.547.720,C14.280.067.565|C14.280.123.625|C16.131.240.400.715|C23.550.073.547,"Long QT Syndrome 1|LONG QT SYNDROME 1, ACQUIRED, SUSCEPTIBILITY TO, INCLUDED|Long QT Syndrome Type 1|LQT1|Romano Ward Syndrome|ROMANO-WARD SYNDROME|RWS|Syndrome, Romano-Ward|Syndrome, Ward-Romano|Ventricular Fibrillation with Prolonged QT Interval|VENTRICULAR FIBRILLATION WITH PROLONGED QT INTERVAL LONG QT SYNDROME 1/2, DIGENIC, INCLUDED;LQT1/2, DIGENIC, INCLUDED|Ward Romano Syndrome|Ward-Romano Syndrome|WRS",Cardiovascular disease|Congenital abnormality|Pathology (process)
Lujan Fryns syndrome,MESH:C537724,OMIM:309520,,MESH:D008382|MESH:D019465|MESH:D038901,C05.116.099.674/C537724|C05.660.207/C537724|C10.597.606.643.455/C537724|C14.240.400.725/C537724|C14.280.400.725/C537724|C16.131.077.550/C537724|C16.131.240.400.720/C537724|C16.131.621.207/C537724|C16.320.322.500/C537724|C16.320.400.525/C537724|C16.320.540/C537724|C17.300.500/C537724,C05.116.099.674|C05.660.207|C10.597.606.643.455|C14.240.400.725|C14.280.400.725|C16.131.077.550|C16.131.240.400.720|C16.131.621.207|C16.320.322.500|C16.320.400.525|C16.320.540|C17.300.500,"Lujan-Fryns Syndrome|Lujan Syndrome|Marfanoid habitus, mild general hypotonia, hypernasal voice, normal testicular size, and distinct craniofacial anomalies|Mental retardation, X-linked, with marfanoid habitus|X-Linked Intellectual Deficit with Marfanoid Habitus|X-Linked Mental Retardation with Marfanoid Habitus|XLMR with Marfanoid Features",Cardiovascular disease|Congenital abnormality|Connective tissue disease|Genetic disease (inborn)|Musculoskeletal disease|Nervous system disease
Osteosarcoma,MESH:D012516,DO:DOID:3347|OMIM:259500,"A sarcoma originating in bone-forming cells, affecting the ends of long bones. It is the most common and most malignant of sarcomas of the bones, and occurs chiefly among 10- to 25-year-old youths. (From Stedman, 25th ed)",MESH:D012509|MESH:D018213,C04.557.450.565.575.650|C04.557.450.795.620,C04.557.450.565.575|C04.557.450.795,"OSRC|Osteogenic Sarcoma|Osteogenic Sarcomas|OSTEOSARCOMA|Osteosarcomas|Osteosarcoma Tumor|Osteosarcoma Tumors|Sarcoma, Osteogenic|Sarcomas, Osteogenic|Tumor, Osteosarcoma|Tumors, Osteosarcoma",Cancer
Panniculitis,MESH:D015434,DO:DOID:1526,"General term for inflammation of adipose tissue, usually of the skin, characterized by reddened subcutaneous nodules.",MESH:D003240|MESH:D012871,C17.300.710|C17.800.566,C17.300|C17.800,"Cold Panniculitides|Cold Panniculitis|Panniculitides|Panniculitides, Cold|Panniculitis, Cold|Panniculitis, Subacute Nodular Migratory",Connective tissue disease|Skin disease
Hemolytic Anemia with Thermal Sensitivity of Red Cells,MESH:C565522,,,MESH:D000743,C15.378.071.141/C565522,C15.378.071.141,,Blood disease
Glycogen Storage Disease Type III,MESH:D006010,DO:DOID:2748|OMIM:232400,"An autosomal recessive metabolic disorder due to deficient expression of amylo-1,6-glucosidase (one part of the glycogen debranching enzyme system). The clinical course of the disease is similar to that of glycogen storage disease type I, but milder. Massive hepatomegaly, which is present in young children, diminishes and occasionally disappears with age. Levels of glycogen with short outer branches are elevated in muscle, liver, and erythrocytes. Six subgroups have been identified, with subgroups Type IIIa and Type IIIb being the most prevalent.",MESH:D006008,C16.320.565.202.449.520|C18.452.648.202.449.520,C16.320.565.202.449|C18.452.648.202.449,"AGL DEFICIENCY|Amylo-1,6-Glucosidase Deficiencies|Amylo 1,6 Glucosidase Deficiency|Amylo-1,6-Glucosidase Deficiency|Cori Disease|Cori's Disease|Coris Disease|Debrancher Deficiencies|Debrancher Deficiencies, Glycogen|Debrancher Deficiency|Debrancher Deficiency, Glycogen|Deficiencies, Amylo-1,6-Glucosidase|Deficiencies, Debrancher|Deficiencies, Glycogen Debrancher|Deficiency, Amylo-1,6-Glucosidase|Deficiency, Debrancher|Deficiency, Glycogen Debrancher|Dextrinoses, Limit|Dextrinosis, Limit|Disease, Cori|Disease, Cori's|Disease, Forbes|Forbes Disease|GDE DEFICIENCY GLYCOGEN STORAGE DISEASE IIIa, INCLUDED|Glycogen Debrancher Deficiencies|Glycogen Debrancher Deficiency|Glycogen Debranching Enzyme Deficiency|Glycogenosis 3|Glycogenosis 3s|Glycogen Storage Disease III|GLYCOGEN STORAGE DISEASE IIIb, INCLUDED|GLYCOGEN STORAGE DISEASE IIIc, INCLUDED|GLYCOGEN STORAGE DISEASE IIId, INCLUDED|Glycogen Storage Disease Type 3|GSD3|GSD IIIa, INCLUDED|GSD IIIb, INCLUDED|GSD IIIc, INCLUDED|GSD IIId, INCLUDED|Limit Dextrinoses|Limit Dextrinosis",Genetic disease (inborn)|Metabolic disease
"Chondrodysplasia, blomstrand type",MESH:C537914,DO:DOID:0060387|OMIM:215045,,MESH:D005097|MESH:D010009,C04.557.450.565.575.610.615.325/C537914|C04.700.330/C537914|C05.116.099.708.670.615.325/C537914|C05.116.099.708/C537914|C05.116.540.310.500/C537914|C16.320.700.330/C537914|C16.320.728/C537914,C04.557.450.565.575.610.615.325|C04.700.330|C05.116.099.708|C05.116.099.708.670.615.325|C05.116.540.310.500|C16.320.700.330|C16.320.728,Blomstrand lethal osteochondrodysplasia|Blomstrand osteochondrodysplasia|Blomstrand syndrome|BOCD|Lethal congenital dwarfism with accelerated skeletal maturation,Cancer|Genetic disease (inborn)|Musculoskeletal disease
"Mental Retardation, X-Linked 59",MESH:C564470,,,MESH:D038901,C10.597.606.643.455/C564470|C16.320.322.500/C564470|C16.320.400.525/C564470,C10.597.606.643.455|C16.320.322.500|C16.320.400.525,,Genetic disease (inborn)|Nervous system disease
AMYOTROPHIC LATERAL SCLEROSIS 22 WITH OR WITHOUT FRONTOTEMPORAL DEMENTIA,OMIM:616208,DO:DOID:0060355,,MESH:D000690|MESH:D057180,C10.228.140.380.266.299/616208|C10.228.854.139/616208|C10.574.562.250/616208|C10.574.950.050/616208|C10.574.950.300.299/616208|C10.668.467.250/616208|C18.452.845.800.050/616208|C18.452.845.800.300.299/616208|F03.615.400.380.299/616208,C10.228.140.380.266.299|C10.228.854.139|C10.574.562.250|C10.574.950.050|C10.574.950.300.299|C10.668.467.250|C18.452.845.800.050|C18.452.845.800.300.299|F03.615.400.380.299,ALS22,Mental disorder|Metabolic disease|Nervous system disease
Pallister Killian syndrome,MESH:C538105,,,MESH:D025063,C16.131.260/C538105|C16.320.180/C538105,C16.131.260|C16.320.180,"Hexasomy 12p, Mosaic|Isochromosome 12p syndrome|Pallister-Killian Mosaic Syndrome|Pallister-Killian Syndrome|Teschler-Nicola-Killian Syndrome|Tetrasomy 12p, mosaic",Congenital abnormality|Genetic disease (inborn)
"Epilepsy, Benign Neonatal",MESH:D020936,DO:DOID:14264|DO:DOID:14777|OMIM:601764,"A condition marked by recurrent seizures that occur during the first 4-6 weeks of life despite an otherwise benign neonatal course. Autosomal dominant familial and sporadic forms have been identified. Seizures generally consist of brief episodes of tonic posturing and other movements, apnea, eye deviations, and blood pressure fluctuations. These tend to remit after the 6th week of life. The risk of developing epilepsy at an older age is moderately increased in the familial form of this disorder. (Neurologia 1996 Feb;11(2):51-5)",MESH:D004827|MESH:D007232,C10.228.140.490.370|C16.614.258,C10.228.140.490|C16.614,"Benign Familial Infantile Convulsions|Benign Familial Infantile Convulsions Syndrome|Benign Familial Neonatal Convulsions|Benign Familial Neonatal Epilepsy|Benign Familial Neonatal Infantile Seizures|Benign Familial Neonatal-Infantile Seizures|Benign Infantile Familial Convulsions|Benign Neonatal Convulsion|Benign Neonatal Convulsions|Benign Neonatal Epilepsies|Benign Neonatal Epilepsy|Benign Neonatal Epilepsy, Nonfamilial|Benign Neonatal-Infantile Epilepsies|Benign Neonatal-Infantile Epilepsy|Benign Neonatal Non Familial Convulsions|Benign Neonatal Non-Familial Convulsions|Benign Neonatal Nonfamilial Epilepsy|Benign Non Familial Neonatal Convulsions|Benign Non-Familial Neonatal Convulsions|BFIC1|BFIS1|Convulsion, Benign Neonatal|Convulsions, Benign Familial Infantile, 1|Convulsions, Benign Familial Infantile, 3|Convulsions Benign Familial Neonatal|Convulsions, Benign Neonatal|Convulsions, Benign Neonatal, Familial|Convulsions, Benign Neonatal, Non-Familial|Epilepsies, Benign Neonatal|Epilepsies, Benign Neonatal-Infantile|Epilepsy, Benign Neonatal, Familial|Epilepsy, Benign Neonatal Infantile|Epilepsy, Benign Neonatal-Infantile|Epilepsy, Benign Neonatal, Nonfamilial|Epilepsy, Benign Neonatal, Non-Familial|Familial Benign Neonatal Convulsions|Familial Benign Neonatal Epilepsy|Neonatal Convulsion, Benign|Neonatal Convulsions, Benign|Neonatal Epilepsies, Benign|Neonatal Epilepsy, Benign|Neonatal-Infantile Epilepsies, Benign|Neonatal-Infantile Epilepsy, Benign|Non Familial Benign Neonatal Convulsions|Non-Familial Benign Neonatal Convulsions|Non Familial Benign Neonatal Epilepsy|Non-Familial Benign Neonatal Epilepsy|Seizures, Benign Familial Infantile, 1|Seizures, Benign Familial Infantile, 3|Seizures, Benign Familial Neonatal Infantile|Seizures, Benign Familial Neonatal-Infantile",Infant-newborn disease|Nervous system disease
Macrophage Activation Syndrome,MESH:D055501,,A serious complication of childhood systemic inflammatory disorders that is thought to be caused by excessive activation and proliferation of T-LYMPHOCYTES and MACROPHAGES. It is seen predominantly in children with systemic onset JUVENILE IDIOPATHIC ARTHRITIS.,MESH:D008232,C20.683.515.800,C20.683.515,"Syndrome, Macrophage Activation",Immune system disease
Diabetic Cardiomyopathies,MESH:D058065,,"Diabetes complications in which VENTRICULAR REMODELING in the absence of CORONARY ATHEROSCLEROSIS and hypertension results in cardiac dysfunctions, typically LEFT VENTRICULAR DYSFUNCTION. The changes also result in myocardial hypertrophy, myocardial necrosis and fibrosis, and collagen deposition due to impaired glucose tolerance.",MESH:D009202|MESH:D048909,C14.280.238.235|C19.246.099.625,C14.280.238|C19.246.099,"Cardiomyopathies, Diabetic|Cardiomyopathy, Diabetic|Diabetic Cardiomyopathy",Cardiovascular disease|Endocrine system disease
Malignant fever,MESH:C531737,,,MESH:D008305,C23.550.505.700/C531737|C23.550.767.600/C531737,C23.550.505.700|C23.550.767.600,Fulminating hyperpyrexia|Pharmacogenic myopathy,Pathology (process)
Retinitis Pigmentosa 29,MESH:C567403,OMIM:612165,,MESH:D012174,C11.270.684/C567403|C11.768.585.658.500/C567403|C16.320.290.684/C567403,C11.270.684|C11.768.585.658.500|C16.320.290.684,RP29,Eye disease|Genetic disease (inborn)
Myoclonic Cerebellar Dyssynergia,MESH:D002527,DO:DOID:12707,"A condition marked by progressive CEREBELLAR ATAXIA combined with MYOCLONUS usually presenting in the third decade of life or later. Additional clinical features may include generalized and focal SEIZURES, spasticity, and DYSKINESIAS. Autosomal recessive and autosomal dominant patterns of inheritance have been reported. Pathologically, the dentate nucleus and brachium conjunctivum of the CEREBELLUM are atrophic, with variable involvement of the spinal cord, cerebellar cortex, and basal ganglia. (From Joynt, Clinical Neurology, 1991, Ch37, pp60-1)",MESH:D013132,C10.228.140.252.700.250|C10.228.854.787.500|C10.574.500.825.250|C16.320.400.780.500,C10.228.140.252.700|C10.228.854.787|C10.574.500.825|C16.320.400.780,"Ataxia, Dentate Cerebellar|Ataxias, Dentate Cerebellar|Atrophies, Dentate Cerebellar|Atrophy, Dentate Cerebellar|Cerebellar Ataxias, Dentate|Cerebellar Atrophy, Dentate|Cerebellar Dyssynergia|Cerebellar Dyssynergia, Myoclonic|Cerebellar Dyssynergias|Cerebellar Dyssynergias, Myoclonic|Cerebelloparenchymal Disorder V|Dentate Cerebellar Ataxia|Dentate Cerebellar Ataxias|Dentate Cerebellar Atrophies|Dentate Cerebellar Atrophy|Dentate Nucleus Syndrome, Ramsay Hunt|Dyssynergia, Cerebellar|Dyssynergia Cerebellaris Myoclonica|Dyssynergia Cerebellaris Myoclonica Of Hunt|Dyssynergia Cerebellaris Progressiva|Dyssynergia, Myoclonic Cerebellar|Dyssynergias, Cerebellar|Dyssynergias, Myoclonic Cerebellar|Myoclonic Cerebellar Dyssynergias|Ramsay Hunt Cerebellar Syndrome|Ramsay Hunt Dentate Syndrome|Spinodentate Atrophy",Genetic disease (inborn)|Nervous system disease
Bronchomalacia,MESH:D055091,,A congenital or acquired condition of underdeveloped or degeneration of CARTILAGE in the BRONCHI. This results in a floppy bronchial wall making patency difficult to maintain. It is characterized by wheezing and difficult breathing.,MESH:D055089,C05.182.895.249|C08.127.719.500|C16.131.621.953.249|C17.300.182.895.249,C05.182.895|C08.127.719|C16.131.621.953|C17.300.182.895,Bronchi Chondromalacia|Bronchi Chondromalacias|Bronchomalacias|Chondromalacia of Bronchi,Congenital abnormality|Connective tissue disease|Musculoskeletal disease|Respiratory tract disease
Glycogen Storage Disease IXC,MESH:C567809,OMIM:613027,,MESH:D006008,C16.320.565.202.449/C567809|C18.452.648.202.449/C567809,C16.320.565.202.449|C18.452.648.202.449,GSD9C|GSD IXC,Genetic disease (inborn)|Metabolic disease
"Reflex, Abnormal",MESH:D012021,OMIM:145290,"An abnormal response to a stimulus applied to the sensory components of the nervous system. This may take the form of increased, decreased, or absent reflexes.",MESH:D009461,C10.597.704|C23.888.592.717,C10.597|C23.888.592,"Abnormal Deep Tendon Reflex|Abnormal Reflex|Abnormal Reflexes|Absent Reflex|Bulbocavernosus Reflex, Decreased|Bulbocavernousus Reflex Absent|Decreased Bulbocavernosus Reflex|Decreased Reflex|Hoffman's Reflex|HRX|Hyperreflexia|Hyporeflexia|Palmo Mental Reflex|Palmo-Mental Reflex|Pendular Reflex|Reflex, Absent|Reflex Absent, Bulbocavernousus|Reflex, Acoustic, Abnormal|Reflex, Anal, Absent|Reflex, Anal, Decreased|Reflex, Ankle, Abnormal|Reflex, Ankle, Absent|Reflex, Ankle, Decreased|Reflex, Biceps, Abnormal|Reflex, Biceps, Absent|Reflex, Biceps, Decreased|Reflex, Corneal, Absent|Reflex, Corneal, Decreased|Reflex, Decreased|Reflex, Decreased Bulbocavernosus|Reflex, Deep Tendon, Abnormal|Reflex, Deep Tendon, Absent|Reflexes, Abnormal|Reflex, Gag, Absent|Reflex, Gag, Decreased|Reflex, Hoffman's|Reflex, Knee, Abnormal|Reflex, Knee, Decreased|Reflex, Moro, Asymmetric|Reflex, Palmo-Mental|Reflex, Pendular|Reflex, Triceps, Abnormal|Reflex, Triceps, Absent|Reflex, Triceps, Decreased",Nervous system disease|Signs and symptoms
